Date,State,Confirmed,Deceased,Recovered
2020-06-10,Jharkhand,135,0,33
2020-06-10,Karnataka,120,3,257
2020-06-10,Kerala,65,1,57
2020-06-10,Ladakh,7,0,0
2020-06-10,Lakshadweep,0,0,0
2020-06-10,Madhya Pradesh,200,7,163
2020-06-10,Maharashtra,3254,149,1877
2020-06-10,Manipur,7,0,0
2020-06-10,Meghalaya,1,0,0
2020-06-10,Mizoram,5,0,0
2020-06-10,Nagaland,1,0,12
2020-06-10,Odisha,110,0,149
2020-06-10,Puducherry,12,0,5
2020-06-10,Punjab,86,0,65
2020-06-10,Rajasthan,355,4,241
2020-06-10,Sikkim,0,0,0
2020-06-10,State Unassigned,516,0,0
2020-06-10,Tamil Nadu,1927,19,1008
2020-06-10,Telangana,191,8,75
2020-06-10,Total,11156,358,6275
2020-06-10,Tripura,31,0,47
2020-06-10,Uttar Pradesh,275,20,302
2020-06-10,Uttarakhand,25,2,76
2020-06-10,West Bengal,343,17,159
2020-06-11,Andaman and Nicobar Islands,3,0,0
2020-06-11,Andhra Pradesh,182,2,99
2020-06-11,Arunachal Pradesh,6,0,0
2020-06-11,Assam,145,0,184
2020-06-11,Bihar,250,0,152
2020-06-11,Chandigarh,4,0,4
2020-06-11,Chhattisgarh,136,0,70
2020-06-11,DD,0,0,0
2020-06-11,Dadra and Nagar Haveli and Daman and Diu,1,0,0
2020-06-11,Delhi,1877,101,486
2020-06-11,Goa,30,0,0
2020-06-11,Gujarat,513,38,366
2020-06-11,Haryana,389,12,73
2020-06-11,Himachal Pradesh,19,0,26
2020-06-11,Jammu and Kashmir,67,1,149
2020-06-11,Jharkhand,48,0,38
2020-06-11,Karnataka,204,3,114
2020-06-11,Kerala,83,1,62
2020-06-11,Ladakh,20,0,4
2020-06-11,Lakshadweep,0,0,0
2020-06-11,Madhya Pradesh,192,4,150
2020-06-11,Maharashtra,3607,152,1562
2020-06-11,Manipur,55,0,9
2020-06-11,Meghalaya,0,0,5
2020-06-11,Mizoram,9,0,0
2020-06-11,Nagaland,2,0,7
2020-06-11,Odisha,136,1,72
2020-06-11,Puducherry,13,2,7
2020-06-11,Punjab,82,4,27
2020-06-11,Rajasthan,238,6,206
2020-06-11,Sikkim,0,0,0
2020-06-11,State Unassigned,-296,0,0
2020-06-11,Tamil Nadu,1875,23,1372
2020-06-11,Telangana,209,9,176
2020-06-11,Total,11135,394,6044
2020-06-11,Tripura,25,0,39
2020-06-11,Uttar Pradesh,478,24,321
2020-06-11,Uttarakhand,93,1,55
2020-06-11,West Bengal,440,10,209
2020-06-12,Andaman and Nicobar Islands,0,0,0
2020-06-12,Andhra Pradesh,207,0,123
2020-06-12,Arunachal Pradesh,19,0,0
2020-06-12,Assam,263,2,152
2020-06-12,Bihar,148,1,230
2020-06-12,Chandigarh,13,0,2
2020-06-12,Chhattisgarh,47,0,123
2020-06-12,DD,0,0,0
2020-06-12,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-06-12,Delhi,2137,129,667
2020-06-12,Goa,46,0,2
2020-06-12,Gujarat,495,31,392
2020-06-12,Haryana,366,6,214
2020-06-12,Himachal Pradesh,16,0,17
2020-06-12,Jammu and Kashmir,156,1,266
2020-06-12,Jharkhand,57,0,55
2020-06-12,Karnataka,271,7,464
2020-06-12,Kerala,78,1,32
2020-06-12,Ladakh,104,0,4
2020-06-12,Lakshadweep,0,0,0
2020-06-12,Madhya Pradesh,202,9,159
2020-06-12,Maharashtra,3493,127,1718
2020-06-12,Manipur,19,0,0
2020-06-12,Meghalaya,0,0,4
2020-06-12,Mizoram,2,0,0
2020-06-12,Nagaland,26,0,28
2020-06-12,Odisha,112,1,120
2020-06-12,Puducherry,6,1,9
2020-06-12,Punjab,99,4,23
2020-06-12,Rajasthan,230,7,236
2020-06-12,Sikkim,50,0,0
2020-06-12,State Unassigned,-616,0,0
2020-06-12,Tamil Nadu,1982,18,1342
2020-06-12,Telangana,164,9,285
2020-06-12,Total,11306,388,7263
2020-06-12,Tripura,41,0,0
2020-06-12,Uttar Pradesh,528,20,317
2020-06-12,Uttarakhand,69,5,61
2020-06-12,West Bengal,476,9,218
2020-06-13,Andaman and Nicobar Islands,0,0,0
2020-06-13,Andhra Pradesh,222,2,94
2020-06-13,Arunachal Pradesh,5,0,2
2020-06-13,Assam,207,0,221
2020-06-13,Bihar,193,0,370
2020-06-13,Chandigarh,5,0,0
2020-06-13,Chhattisgarh,105,0,87
2020-06-13,DD,0,0,0
2020-06-13,Dadra and Nagar Haveli and Daman and Diu,5,0,0
2020-06-13,Delhi,2134,57,1547
2020-06-13,Goa,60,0,1
2020-06-13,Gujarat,517,33,390
2020-06-13,Haryana,415,8,328
2020-06-13,Himachal Pradesh,16,0,16
2020-06-13,Jammu and Kashmir,148,2,183
2020-06-13,Jharkhand,55,0,131
2020-06-13,Karnataka,308,3,208
2020-06-13,Kerala,85,0,46
2020-06-13,Ladakh,198,0,10
2020-06-13,Lakshadweep,0,0,0
2020-06-13,Madhya Pradesh,198,7,176
2020-06-13,Maharashtra,3427,113,1550
2020-06-13,Manipur,64,0,0
2020-06-13,Meghalaya,0,0,1
2020-06-13,Mizoram,6,0,0
2020-06-13,Nagaland,7,0,27
2020-06-13,Odisha,225,0,120
2020-06-13,Puducherry,13,0,6
2020-06-13,Punjab,77,2,45
2020-06-13,Rajasthan,333,10,326
2020-06-13,Sikkim,0,0,2
2020-06-13,State Unassigned,-331,0,0
2020-06-13,Tamil Nadu,1989,30,1362
2020-06-13,Telangana,253,8,74
2020-06-13,Total,12039,309,8092
2020-06-13,Tripura,83,0,37
2020-06-13,Uttar Pradesh,502,20,266
2020-06-13,Uttarakhand,61,2,130
2020-06-13,West Bengal,454,12,336
2020-06-14,Andaman and Nicobar Islands,2,0,0
2020-06-14,Andhra Pradesh,294,2,131
2020-06-14,Arunachal Pradesh,3,0,1
2020-06-14,Assam,218,0,155
2020-06-14,Bihar,186,1,289
2020-06-14,Chandigarh,2,0,0
2020-06-14,Chhattisgarh,121,3,88
2020-06-14,DD,0,0,0
2020-06-14,Dadra and Nagar Haveli and Daman and Diu,4,0,0
2020-06-14,Delhi,2224,56,878
2020-06-14,Goa,41,0,4
2020-06-14,Gujarat,511,29,442
2020-06-14,Haryana,459,10,200
2020-06-14,Himachal Pradesh,16,0,17
2020-06-14,Jammu and Kashmir,163,4,120
2020-06-14,Jharkhand,52,0,89
2020-06-14,Karnataka,176,5,312
2020-06-14,Kerala,54,0,56
2020-06-14,Ladakh,112,0,12
2020-06-14,Lakshadweep,0,0,0
2020-06-14,Madhya Pradesh,161,12,300
2020-06-14,Maharashtra,3390,120,1632
2020-06-14,Manipur,9,0,18
2020-06-14,Meghalaya,0,0,3
2020-06-14,Mizoram,2,0,0
2020-06-14,Nagaland,10,0,4
2020-06-14,Odisha,186,1,114
2020-06-14,Puducherry,18,1,9
2020-06-14,Punjab,77,2,29
2020-06-14,Rajasthan,293,10,229
2020-06-14,Sikkim,5,0,0
2020-06-14,State Unassigned,-548,0,0
2020-06-14,Tamil Nadu,1974,38,1138
2020-06-14,Telangana,237,3,25
2020-06-14,Total,11405,324,7358
2020-06-14,Tripura,33,0,118
2020-06-14,Uttar Pradesh,497,14,393
2020-06-14,Uttarakhand,34,1,34
2020-06-14,West Bengal,389,12,518
2020-06-15,Andaman and Nicobar Islands,1,0,0
2020-06-15,Andhra Pradesh,304,2,69
2020-06-15,Arunachal Pradesh,4,0,0
2020-06-15,Assam,191,0,245
2020-06-15,Bihar,187,2,251
2020-06-15,Chandigarh,5,1,6
2020-06-15,Chhattisgarh,44,0,124
2020-06-15,DD,0,0,0
2020-06-15,Dadra and Nagar Haveli and Daman and Diu,0,0,0
2020-06-15,Delhi,1647,73,604
2020-06-15,Goa,28,0,11
2020-06-15,Gujarat,514,28,339
2020-06-15,Haryana,514,12,562
2020-06-15,Himachal Pradesh,38,0,16
2020-06-15,Jammu and Kashmir,179,3,215
2020-06-15,Jharkhand,30,1,95
2020-06-15,Karnataka,213,2,174
2020-06-15,Kerala,82,1,73
2020-06-15,Ladakh,6,0,2
2020-06-15,Lakshadweep,0,0,0
2020-06-15,Madhya Pradesh,133,6,226
2020-06-15,Maharashtra,2786,178,5071
2020-06-15,Manipur,32,0,60
2020-06-15,Meghalaya,0,0,0
2020-06-15,Mizoram,5,0,0
2020-06-15,Nagaland,4,0,0
2020-06-15,Odisha,146,0,146
2020-06-15,Puducherry,8,0,4
2020-06-15,Punjab,127,4,87
2020-06-15,Rajasthan,287,9,219
2020-06-15,Sikkim,0,0,0
2020-06-15,State Unassigned,-464,0,0
2020-06-15,Tamil Nadu,1843,44,797
2020-06-15,Telangana,219,2,389
2020-06-15,Total,10032,396,10639
2020-06-15,Tripura,10,0,0
2020-06-15,Uttar Pradesh,476,18,342
2020-06-15,Uttarakhand,26,0,78
2020-06-15,West Bengal,407,10,434
2020-06-16,Andaman and Nicobar Islands,3,0,0
2020-06-16,Andhra Pradesh,264,2,128
2020-06-16,Arunachal Pradesh,4,0,0
2020-06-16,Assam,201,0,206
2020-06-16,Bihar,148,1,345
2020-06-16,Chandigarh,8,0,1
2020-06-16,Chhattisgarh,69,0,91
2020-06-16,DD,0,0,0
2020-06-16,Dadra and Nagar Haveli and Daman and Diu,15,0,7
2020-06-16,Delhi,1859,437,73
2020-06-16,Goa,37,0,0
2020-06-16,Gujarat,524,28,418
2020-06-16,Haryana,550,18,183
2020-06-16,Himachal Pradesh,4,0,19
2020-06-16,Jammu and Kashmir,78,1,177
2020-06-16,Jharkhand,46,0,121
2020-06-16,Karnataka,317,7,322
2020-06-16,Kerala,79,0,60
2020-06-16,Ladakh,94,0,3
2020-06-16,Lakshadweep,0,0,0
2020-06-16,Madhya Pradesh,148,11,249
2020-06-16,Maharashtra,2701,1409,1802
2020-06-16,Manipur,10,0,8
2020-06-16,Meghalaya,0,0,2
2020-06-16,Mizoram,4,0,0
2020-06-16,Nagaland,2,0,15
2020-06-16,Odisha,108,0,120
2020-06-16,Puducherry,14,0,4
2020-06-16,Punjab,104,1,18
2020-06-16,Rajasthan,235,7,177
2020-06-16,Sikkim,0,0,0
2020-06-16,State Unassigned,712,0,0
2020-06-16,Tamil Nadu,1515,49,1438
2020-06-16,Telangana,213,4,261
2020-06-16,Total,11086,2004,7226
2020-06-16,Tripura,1,0,123
2020-06-16,Uttar Pradesh,507,18,294
2020-06-16,Uttarakhand,97,1,27
2020-06-16,West Bengal,415,10,534
2020-06-17,Andaman and Nicobar Islands,0,0,0
2020-06-17,Andhra Pradesh,351,2,128
2020-06-17,Arunachal Pradesh,4,0,3
2020-06-17,Assam,184,0,231
2020-06-17,Bihar,130,0,205
2020-06-17,Chandigarh,5,0,4
2020-06-17,Chhattisgarh,80,0,165
2020-06-17,DD,0,0,0
2020-06-17,Dadra and Nagar Haveli and Daman and Diu,5,0,3
2020-06-17,Delhi,2414,67,957
2020-06-17,Goa,27,0,11
2020-06-17,Gujarat,520,27,348
2020-06-17,Haryana,560,12,204
2020-06-17,Himachal Pradesh,25,0,7
2020-06-17,Jammu and Kashmir,108,1,133
2020-06-17,Jharkhand,57,1,30
2020-06-17,Karnataka,204,8,348
2020-06-17,Kerala,75,0,90
2020-06-17,Ladakh,38,0,7
2020-06-17,Lakshadweep,0,0,0
2020-06-17,Madhya Pradesh,161,6,236
2020-06-17,Maharashtra,3307,114,1315
2020-06-17,Manipur,52,0,33
2020-06-17,Meghalaya,-1,0,3
2020-06-17,Mizoram,0,0,0
2020-06-17,Nagaland,14,0,0
2020-06-17,Odisha,175,0,73
2020-06-17,Puducherry,29,1,10
2020-06-17,Punjab,126,6,77
2020-06-17,Rajasthan,326,5,505
2020-06-17,Sikkim,2,0,0
2020-06-17,State Unassigned,589,0,0
2020-06-17,Tamil Nadu,2174,48,842
2020-06-17,Telangana,269,1,44
2020-06-17,Total,13108,341,6890
2020-06-17,Tripura,43,0,0
2020-06-17,Uttar Pradesh,583,30,335
2020-06-17,Uttarakhand,81,1,38
2020-06-17,West Bengal,391,11,505
2020-06-18,Andaman and Nicobar Islands,1,0,2
2020-06-18,Andhra Pradesh,425,2,131
2020-06-18,Arunachal Pradesh,0,0,1
2020-06-18,Assam,209,1,206
2020-06-18,Bihar,100,5,185
2020-06-18,Chandigarh,4,0,0
2020-06-18,Chhattisgarh,82,0,103
2020-06-18,DD,0,0,0
2020-06-18,Dadra and Nagar Haveli and Daman and Diu,4,0,2
2020-06-18,Delhi,2877,65,3884
2020-06-18,Goa,49,0,13
2020-06-18,Gujarat,510,31,389
2020-06-18,Haryana,386,4,604
2020-06-18,Himachal Pradesh,10,0,5
2020-06-18,Jammu and Kashmir,149,7,230
2020-06-18,Jharkhand,23,1,47
2020-06-18,Karnataka,210,12,176
2020-06-18,Kerala,97,1,89
2020-06-18,Ladakh,0,0,3
2020-06-18,Lakshadweep,0,0,0
2020-06-18,Madhya Pradesh,182,4,244
2020-06-18,Maharashtra,3752,100,1672
2020-06-18,Manipur,54,0,7
2020-06-18,Meghalaya,0,0,1
2020-06-18,Mizoram,9,0,0
2020-06-18,Nagaland,0,0,6
2020-06-18,Odisha,174,0,97
2020-06-18,Puducherry,26,1,7
2020-06-18,Punjab,118,5,32
2020-06-18,Rajasthan,315,17,275
2020-06-18,Sikkim,0,0,1
2020-06-18,State Unassigned,430,0,0
2020-06-18,Tamil Nadu,2141,49,1017
2020-06-18,Telangana,352,3,230
2020-06-18,Total,13829,343,10741
2020-06-18,Tripura,21,0,83
2020-06-18,Uttar Pradesh,604,23,399
2020-06-18,Uttarakhand,80,0,132
2020-06-18,West Bengal,435,12,468
2020-06-19,Andaman and Nicobar Islands,2,0,0
2020-06-19,Andhra Pradesh,465,4,133
2020-06-19,Arunachal Pradesh,32,0,3
2020-06-19,Assam,0,0,218
2020-06-19,Bihar,250,5,137
2020-06-19,Chandigarh,7,0,9
2020-06-19,Chhattisgarh,72,1,103
2020-06-19,DD,0,0,0
2020-06-19,Dadra and Nagar Haveli and Daman and Diu,14,0,0
2020-06-19,Delhi,3137,66,2228
2020-06-19,Goa,20,0,9
2020-06-19,Gujarat,540,27,340
2020-06-19,Haryana,525,10,333
2020-06-19,Himachal Pradesh,32,0,12
2020-06-19,Jammu and Kashmir,125,4,50
2020-06-19,Jharkhand,42,0,137
2020-06-19,Karnataka,337,9,230
2020-06-19,Kerala,118,0,96
2020-06-19,Ladakh,57,0,0
2020-06-19,Lakshadweep,0,0,0
2020-06-19,Madhya Pradesh,156,9,116
2020-06-19,Maharashtra,3827,142,1935
2020-06-19,Manipur,75,0,19
2020-06-19,Meghalaya,0,0,0
2020-06-19,Mizoram,0,0,8
2020-06-19,Nagaland,5,0,16
2020-06-19,Odisha,165,0,153
2020-06-19,Puducherry,16,1,2
2020-06-19,Punjab,217,9,66
2020-06-19,Rajasthan,299,3,255
2020-06-19,Sikkim,0,0,16
2020-06-19,State Unassigned,224,0,0
2020-06-19,Tamil Nadu,2115,41,1630
2020-06-19,Telangana,499,3,51
2020-06-19,Total,14638,364,9029
2020-06-19,Tripura,27,0,18
2020-06-19,Uttar Pradesh,809,19,357
2020-06-19,Uttarakhand,74,0,47
2020-06-19,West Bengal,355,11,302
2020-06-20,Andaman and Nicobar Islands,0,0,0
2020-06-20,Andhra Pradesh,491,5,206
2020-06-20,Arunachal Pradesh,0,0,1
2020-06-20,Assam,249,0,136
2020-06-20,Bihar,213,0,269
2020-06-20,Chandigarh,23,0,1
2020-06-20,Chhattisgarh,116,1,63
2020-06-20,DD,0,0,0
2020-06-20,Dadra and Nagar Haveli and Daman and Diu,17,0,12
2020-06-20,Delhi,3630,77,7725
2020-06-20,Goa,29,0,11
2020-06-20,Gujarat,539,20,535
2020-06-20,Haryana,480,5,239
2020-06-20,Himachal Pradesh,29,0,20
2020-06-20,Jammu and Kashmir,154,6,142
2020-06-20,Jharkhand,63,0,69
2020-06-20,Karnataka,416,9,183
2020-06-20,Kerala,127,0,57
2020-06-20,Ladakh,92,0,22
2020-06-20,Lakshadweep,0,0,0
2020-06-20,Madhya Pradesh,142,6,132
2020-06-20,Maharashtra,3874,91,1380
2020-06-20,Manipur,96,0,14
2020-06-20,Meghalaya,0,0,0
2020-06-20,Mizoram,10,0,0
2020-06-20,Nagaland,3,0,13
2020-06-20,Odisha,179,1,237
2020-06-20,Puducherry,51,0,13
2020-06-20,Punjab,120,6,42
2020-06-20,Rajasthan,381,4,277
2020-06-20,Sikkim,0,0,0
2020-06-20,State Unassigned,338,0,0
2020-06-20,Tamil Nadu,2396,38,1045
2020-06-20,Telangana,546,5,154
2020-06-20,Total,15918,308,13974
2020-06-20,Tripura,8,0,23
2020-06-20,Uttar Pradesh,541,22,374
2020-06-20,Uttarakhand,124,1,17
2020-06-20,West Bengal,441,11,562
2020-06-21,Andaman and Nicobar Islands,1,0,2
2020-06-21,Andhra Pradesh,477,5,196
2020-06-21,Arunachal Pradesh,4,0,6
2020-06-21,Assam,332,0,202
2020-06-21,Bihar,162,2,264
2020-06-21,Chandigarh,2,0,0
2020-06-21,Chhattisgarh,121,0,53
2020-06-21,DD,0,0,0
2020-06-21,Dadra and Nagar Haveli and Daman and Diu,5,0,1
2020-06-21,Delhi,3000,63,1719
2020-06-21,Goa,64,0,6
2020-06-21,Gujarat,580,25,655
2020-06-21,Haryana,412,11,429
2020-06-21,Himachal Pradesh,17,0,12
2020-06-21,Jammu and Kashmir,122,1,46
2020-06-21,Jharkhand,74,0,2
2020-06-21,Karnataka,453,5,226
2020-06-21,Kerala,133,0,93
2020-06-21,Ladakh,1,0,17
2020-06-21,Lakshadweep,0,0,0
2020-06-21,Madhya Pradesh,179,14,135
2020-06-21,Maharashtra,3870,186,1591
2020-06-21,Manipur,64,0,18
2020-06-21,Meghalaya,0,0,5
2020-06-21,Mizoram,1,0,0
2020-06-21,Nagaland,10,0,3
2020-06-21,Odisha,304,4,186
2020-06-21,Puducherry,28,1,9
2020-06-21,Punjab,122,1,22
2020-06-21,Rajasthan,393,12,323
2020-06-21,Sikkim,8,0,4
2020-06-21,State Unassigned,-138,0,0
2020-06-21,Tamil Nadu,2532,53,1438
2020-06-21,Telangana,730,7,225
2020-06-21,Total,15151,426,9075
2020-06-21,Tripura,35,0,79
2020-06-21,Uttar Pradesh,596,21,626
2020-06-21,Uttarakhand,43,0,50
2020-06-21,West Bengal,414,15,432
2020-06-22,Andaman and Nicobar Islands,0,0,0
2020-06-22,Andhra Pradesh,443,5,128
2020-06-22,Arunachal Pradesh,9,0,1
2020-06-22,Assam,267,0,161
2020-06-22,Bihar,228,1,136
2020-06-22,Chandigarh,5,0,6
2020-06-22,Chhattisgarh,47,1,66
2020-06-22,DD,0,0,0
2020-06-22,Dadra and Nagar Haveli and Daman and Diu,15,0,0
2020-06-22,Delhi,2909,58,3589
2020-06-22,Goa,46,1,17
2020-06-22,Gujarat,563,21,560
2020-06-22,Haryana,390,9,359
2020-06-22,Himachal Pradesh,54,0,12
2020-06-22,Jammu and Kashmir,132,3,149
2020-06-22,Jharkhand,42,0,63
2020-06-22,Karnataka,249,5,111
2020-06-22,Kerala,138,0,88
2020-06-22,Ladakh,10,0,2
2020-06-22,Lakshadweep,0,0,0
2020-06-22,Madhya Pradesh,175,6,200
2020-06-22,Maharashtra,3721,113,1962
2020-06-22,Manipur,57,0,0
2020-06-22,Meghalaya,2,0,0
2020-06-22,Mizoram,1,0,3
2020-06-22,Nagaland,69,0,0
2020-06-22,Odisha,143,2,143
2020-06-22,Puducherry,17,0,9
2020-06-22,Punjab,161,2,125
2020-06-22,Rajasthan,302,7,313
2020-06-22,Sikkim,0,0,4
2020-06-22,State Unassigned,-1295,0,0
2020-06-22,Tamil Nadu,2710,37,1358
2020-06-22,Telangana,872,7,274
2020-06-22,Total,13560,312,10879
2020-06-22,Tripura,16,0,23
2020-06-22,Uttar Pradesh,591,19,606
2020-06-22,Uttarakhand,58,1,21
2020-06-22,West Bengal,413,14,390
2020-06-23,Andaman and Nicobar Islands,2,0,3
2020-06-23,Andhra Pradesh,462,8,157
2020-06-23,Arunachal Pradesh,10,0,16
2020-06-23,Assam,203,0,197
2020-06-23,Bihar,157,2,260
2020-06-23,Chandigarh,7,0,0
2020-06-23,Chhattisgarh,83,0,40
2020-06-23,DD,0,0,0
2020-06-23,Dadra and Nagar Haveli and Daman and Diu,9,0,0
2020-06-23,Delhi,3947,68,2711
2020-06-23,Goa,45,1,53
2020-06-23,Gujarat,549,26,604
2020-06-23,Haryana,495,9,582
2020-06-23,Himachal Pradesh,48,0,3
2020-06-23,Jammu and Kashmir,148,2,111
2020-06-23,Jharkhand,53,0,51
2020-06-23,Karnataka,322,8,274
2020-06-23,Kerala,141,1,60
2020-06-23,Ladakh,85,0,12
2020-06-23,Lakshadweep,0,0,0
2020-06-23,Madhya Pradesh,183,4,120
2020-06-23,Maharashtra,3214,248,1925
2020-06-23,Manipur,23,0,8
2020-06-23,Meghalaya,1,0,4
2020-06-23,Mizoram,0,0,7
2020-06-23,Nagaland,50,0,0
2020-06-23,Odisha,167,3,125
2020-06-23,Puducherry,19,1,16
2020-06-23,Punjab,162,4,222
2020-06-23,Rajasthan,395,9,303
2020-06-23,Sikkim,1,0,0
2020-06-23,State Unassigned,183,0,0
2020-06-23,Tamil Nadu,2516,39,1227
2020-06-23,Telangana,879,3,219
2020-06-23,Total,15656,468,10462
2020-06-23,Tripura,23,0,25
2020-06-23,Uttar Pradesh,571,19,515
2020-06-23,Uttarakhand,133,2,81
2020-06-23,West Bengal,370,11,531
2020-06-24,Andaman and Nicobar Islands,6,0,1
2020-06-24,Andhra Pradesh,497,10,187
2020-06-24,Arunachal Pradesh,2,1,0
2020-06-24,Assam,226,0,196
2020-06-24,Bihar,223,1,79
2020-06-24,Chandigarh,2,0,0
2020-06-24,Chhattisgarh,34,0,74
2020-06-24,DD,0,0,0
2020-06-24,Dadra and Nagar Haveli and Daman and Diu,13,0,3
2020-06-24,Delhi,3788,64,2124
2020-06-24,Goa,42,0,84
2020-06-24,Gujarat,572,25,575
2020-06-24,Haryana,490,10,427
2020-06-24,Himachal Pradesh,31,0,34
2020-06-24,Jammu and Kashmir,186,1,176
2020-06-24,Jharkhand,26,1,55
2020-06-24,Karnataka,397,14,149
2020-06-24,Kerala,152,0,81
2020-06-24,Ladakh,0,0,126
2020-06-24,Lakshadweep,0,0,0
2020-06-24,Madhya Pradesh,187,9,138
2020-06-24,Maharashtra,3889,208,4161
2020-06-24,Manipur,49,0,70
2020-06-24,Meghalaya,0,0,0
2020-06-24,Mizoram,3,0,5
2020-06-24,Nagaland,17,0,7
2020-06-24,Odisha,282,0,135
2020-06-24,Puducherry,59,0,11
2020-06-24,Punjab,230,8,52
2020-06-24,Rajasthan,382,10,398
2020-06-24,Sikkim,4,0,10
2020-06-24,State Unassigned,126,0,0
2020-06-24,Tamil Nadu,2865,33,2424
2020-06-24,Telangana,891,5,137
2020-06-24,Total,16868,424,13089
2020-06-24,Tripura,0,0,97
2020-06-24,Uttar Pradesh,664,8,470
2020-06-24,Uttarakhand,88,5,119
2020-06-24,West Bengal,445,11,484
2020-06-25,Andaman and Nicobar Islands,2,0,0
2020-06-25,Andhra Pradesh,553,7,209
2020-06-25,Arunachal Pradesh,12,0,4
2020-06-25,Assam,364,0,75
2020-06-25,Bihar,215,1,374
2020-06-25,Chandigarh,3,0,7
2020-06-25,Chhattisgarh,37,0,128
2020-06-25,DD,0,0,0
2020-06-25,Dadra and Nagar Haveli and Daman and Diu,20,0,8
2020-06-25,Delhi,3390,64,3328
2020-06-25,Goa,44,0,46
2020-06-25,Gujarat,577,18,410
2020-06-25,Haryana,453,10,455
2020-06-25,Himachal Pradesh,33,1,8
2020-06-25,Jammu and Kashmir,127,2,149
2020-06-25,Jharkhand,44,0,30
2020-06-25,Karnataka,442,6,519
2020-06-25,Kerala,123,0,53
2020-06-25,Ladakh,9,0,84
2020-06-25,Lakshadweep,0,0,0
2020-06-25,Madhya Pradesh,147,8,146
2020-06-25,Maharashtra,4842,192,3661
2020-06-25,Manipur,86,0,26
2020-06-25,Meghalaya,0,0,1
2020-06-25,Mizoram,0,0,6
2020-06-25,Nagaland,8,0,12
2020-06-25,Odisha,210,0,168
2020-06-25,Puducherry,41,0,11
2020-06-25,Punjab,142,7,93
2020-06-25,Rajasthan,287,4,229
2020-06-25,Sikkim,2,0,0
2020-06-25,State Unassigned,352,0,0
2020-06-25,Tamil Nadu,3509,45,2236
2020-06-25,Telangana,920,5,327
2020-06-25,Total,18205,401,13983
2020-06-25,Tripura,32,0,122
2020-06-25,Uttar Pradesh,636,15,533
2020-06-25,Uttarakhand,68,1,37
2020-06-25,West Bengal,475,15,488
2020-06-26,Andaman and Nicobar Islands,14,0,2
2020-06-26,Andhra Pradesh,605,10,208
2020-06-26,Arunachal Pradesh,2,0,7
2020-06-26,Assam,273,0,214
2020-06-26,Bihar,190,0,189
2020-06-26,Chandigarh,2,0,6
2020-06-26,Chhattisgarh,89,1,156
2020-06-26,DD,0,0,0
2020-06-26,Dadra and Nagar Haveli and Daman and Diu,15,0,12
2020-06-26,Delhi,3460,63,2326
2020-06-26,Goa,44,0,35
2020-06-26,Gujarat,580,18,532
2020-06-26,Haryana,421,13,636
2020-06-26,Himachal Pradesh,25,0,20
2020-06-26,Jammu and Kashmir,213,1,113
2020-06-26,Jharkhand,31,0,42
2020-06-26,Karnataka,445,10,246
2020-06-26,Kerala,150,0,65
2020-06-26,Ladakh,5,0,109
2020-06-26,Lakshadweep,0,0,0
2020-06-26,Madhya Pradesh,203,4,185
2020-06-26,Maharashtra,5024,175,2362
2020-06-26,Manipur,19,0,39
2020-06-26,Meghalaya,2,0,0
2020-06-26,Mizoram,2,0,17
2020-06-26,Nagaland,16,0,2
2020-06-26,Odisha,218,0,131
2020-06-26,Puducherry,32,0,16
2020-06-26,Punjab,188,2,9
2020-06-26,Rajasthan,364,1,222
2020-06-26,Sikkim,2,0,0
2020-06-26,State Unassigned,-370,0,0
2020-06-26,Tamil Nadu,3645,46,1358
2020-06-26,Telangana,985,7,78
2020-06-26,Total,18255,381,10246
2020-06-26,Tripura,35,0,36
2020-06-26,Uttar Pradesh,750,19,464
2020-06-26,Uttarakhand,34,1,64
2020-06-26,West Bengal,542,10,345
2020-06-27,Andaman and Nicobar Islands,0,0,0
2020-06-27,Andhra Pradesh,796,11,284
2020-06-27,Arunachal Pradesh,3,0,5
2020-06-27,Assam,246,1,567
2020-06-27,Bihar,302,2,261
2020-06-27,Chandigarh,3,0,0
2020-06-27,Chhattisgarh,65,0,52
2020-06-27,DD,0,0,0
2020-06-27,Dadra and Nagar Haveli and Daman and Diu,15,0,6
2020-06-27,Delhi,2948,66,2210
2020-06-27,Goa,89,0,50
2020-06-27,Gujarat,615,18,379
2020-06-27,Haryana,543,7,456
2020-06-27,Himachal Pradesh,30,0,7
2020-06-27,Jammu and Kashmir,204,2,145
2020-06-27,Jharkhand,45,0,77
2020-06-27,Karnataka,918,11,371
2020-06-27,Kerala,195,0,102
2020-06-27,Ladakh,14,0,87
2020-06-27,Lakshadweep,0,0,0
2020-06-27,Madhya Pradesh,167,4,167
2020-06-27,Maharashtra,6368,167,4430
2020-06-27,Manipur,17,0,39
2020-06-27,Meghalaya,0,0,0
2020-06-27,Mizoram,3,0,8
2020-06-27,Nagaland,16,0,2
2020-06-27,Odisha,170,1,184
2020-06-27,Puducherry,85,1,18
2020-06-27,Punjab,99,6,119
2020-06-27,Rajasthan,284,11,305
2020-06-27,Sikkim,0,0,10
2020-06-27,State Unassigned,-100,0,0
2020-06-27,Tamil Nadu,3713,68,2737
2020-06-27,Telangana,1087,6,162
2020-06-27,Total,20142,414,14229
2020-06-27,Tripura,9,0,16
2020-06-27,Uttar Pradesh,606,19,632
